PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
35,6/7/2025,08:13.2,2,1,"Yesu, Trey",10927755,Right,NSH_N,"Lucarelli, Michael",824566,Left,VAL_BLU,Undefined,4,Bottom,1,0,0,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,75.43223,1.381559,-0.075481,2150.979653,79.229995,8:45,5.24351,1.48631,5.05983,-50.62692,-0.02634,-8.35426,2.32769,0.71894,69.34761,-7.795379,-1.553442,0.511975,70.59339,-36.846645,47.687804,,,,,3.70095,3.70095,24.98643,0.037065,4.14244,0.04386,-1.47211,50,5.33445,0.47038,-109.48178,0.91516,5.03063,19.23068,-32.12081,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,abb21640-43fc-11f0-a67e-c7b027504206,73.62159,2.30896,,6.08463,,,,1.28038,2.30896,-0.71523,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,08:13.2,2025-06-07T20:08:13.2026368-04:00,2025-06-08T00:08:13.2026368Z,GroundBall,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,c08ad4df-cb75-4aba-b1fa-c5513dae7308,55.44108,-110.43338,9.61534,5.24984,2.50461,-16.0604,-1.48923,0.22145,2.51531,,1.27928,55.96041,,,,,,,,2.31019,-62.29458,,,,,,,,-0.71644,61.4734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
36,6/7/2025,08:44.8,3,1,"Yesu, Trey",10927755,Right,NSH_N,"Spaventa, Nicholas",10035643,Right,VAL_BLU,Undefined,4,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.15645,-1.156081,-2.045473,2240.139535,221.947722,1:30,5.68637,1.04375,5.74926,-25.07265,12.73347,10.37678,2.51986,0.00337,78.94207,-5.827819,-0.188277,0.44254,,,,,,,,,,,,-5.8215,7.16453,-0.88011,50,5.57505,4.03158,-125.06349,-3.33862,-9.23526,24.83323,-20.80821,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,be5f94c0-43fc-11f0-a67e-c7b027504206,85.17296,,,7.21437,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,08:44.7,2025-06-07T20:08:44.7583232-04:00,2025-06-08T00:08:44.7583232Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,8277bc23-2840-4d44-a839-44acbea3da88,54.7492,-126.00299,12.41662,5.68647,-2.5514,-10.4041,-1.03925,4.38097,-4.61763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
37,6/7/2025,08:57.6,3,2,"Yesu, Trey",10927755,Right,NSH_N,"Spaventa, Nicholas",10035643,Right,VAL_BLU,Undefined,4,Bottom,2,0,1,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,72.78837,2.413323,-0.270438,2169.79494,73.10432,8:30,5.86286,0.72772,4.97787,-56.00342,-1.23787,-9.82827,3.47654,-0.34672,66.64191,-7.732651,-2.005172,0.532629,,,,,,,,,,,,4.78981,-0.79949,-0.69312,50,6.04998,0.87552,-105.5295,2.57918,5.38506,18.46544,-33.07289,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,c60a0390-43fc-11f0-a67e-c7b027504206,70.76674,,,6.14646,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,08:57.6,2025-06-07T20:08:57.5742976-04:00,2025-06-08T00:08:57.5742976Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,00c2ddbc-37a4-4273-8c9f-cbbd48513bf8,55.52269,-106.49148,9.23272,5.87074,4.30214,-16.53644,-0.73142,0.59498,2.69253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
38,6/7/2025,09:19.9,3,3,"Yesu, Trey",10927755,Right,NSH_N,"Spaventa, Nicholas",10035643,Right,VAL_BLU,Undefined,4,Bottom,2,0,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,73.57282,1.250379,0.487632,2215.949409,53.584569,7:45,5.82972,0.7106,4.99685,-61.54633,-7.95469,-13.12827,1.8816,0.07697,67.60338,-9.840264,-1.836143,0.52689,,,,,,,,,,,,6.6889,-3.87756,-0.74616,50,5.89943,-0.40724,-106.76673,0.23794,7.6745,19.41331,-36.62296,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,d377aaa0-43fc-11f0-a67e-c7b027504206,71.53759,,,5.96944,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,09:19.9,2025-06-07T20:09:19.9223808-04:00,2025-06-08T00:09:19.9223808Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,a26f4ff1-cc94-474a-b42c-44b3d05de839,55.50614,-107.76326,9.70666,5.83896,2.11788,-18.31148,-0.71514,-0.80119,3.83725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
39,6/7/2025,09:41.2,3,4,"Yesu, Trey",10927755,Right,NSH_N,"Spaventa, Nicholas",10035643,Right,VAL_BLU,Undefined,4,Bottom,2,0,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.46393,-0.80512,-2.574975,2216.1331,233.039573,1:45,5.72401,0.72387,5.49866,-24.01883,12.95457,15.69804,2.96855,-0.3781,80.1878,-5.265398,0.219954,0.437639,69.49672,46.408799,135.509932,5074.326874,,,,,26.6574,,,-8.60658,7.09835,-0.50953,50,5.63747,5.02705,-126.93477,-2.60577,-14.0941,25.08171,-20.54982,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,e0177a60-43fc-11f0-a67e-c7b027504206,86.12676,26.74522,,7.27613,,,,-0.20152,2.61642,0.38591,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,09:41.2,2025-06-07T20:09:41.1909632-04:00,2025-06-08T00:09:41.1909632Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,27c2c486-07f8-46a0-91ac-d1e62b53af97,55.00128,-127.91918,12.54086,5.72392,-1.79923,-10.27491,-0.71768,5.58022,-7.04705,322.386002,-0.19578,-50.33729,0.40051,,,,,,,2.63278,73.26155,-29.91765,,,,,,,0.39618,48.89813,-11.36862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
40,6/7/2025,09:59.7,3,5,"Yesu, Trey",10927755,Right,NSH_N,"Spaventa, Nicholas",10035643,Right,VAL_BLU,Undefined,4,Bottom,2,0,2,Slider,Slider,InPlay,Undefined,Popup,Out,1,0,,75.81297,1.259542,0.87083,2271.004202,101.73284,9:30,5.17858,1.12126,5.13087,-45.11357,4.69768,-15.40812,2.60566,0.65744,69.79719,-6.951086,-1.857013,0.507967,61.96655,45.407182,17.808275,,100.0267,64.06635,45.76718,181.60917,179.86671,28.320422,4.212847,7.93764,2.42866,-1.19035,50,5.26175,-1.07533,-110.07403,0.91269,9.77585,18.84158,-29.18293,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,eb34c8d0-43fc-11f0-a67e-c7b027504206,74.20259,64.85075,,6.01577,,,,0.64553,2.55441,-0.62912,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,09:59.7,2025-06-07T20:09:59.7220352-04:00,2025-06-08T00:09:59.7220352Z,Popup,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,b9f6c994-c12e-4f4b-83c2-7b7e700c0508,55.37029,-110.98947,9.42079,5.18296,2.33057,-14.59147,-1.12657,-1.5503,4.88793,206.305077,0.64715,60.70723,-11.34282,2.31631,-0.15178,-0.09969,0.0361,-0.00475,0.00022,2.5539,64.7294,-18.68555,1.25575,-0.15394,-0.03443,0.02695,-0.0057,0.00041,-0.62919,19.51628,1.09059,-0.43221,0.0932,-0.00536,-0.00288,0.00067,-4.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
41,6/7/2025,18:24.3,1,1,"Yesu, Trey",10927755,Right,NSH_N,"Elko, Michael",812439,Left,VAL_BLU,Undefined,5,Bottom,0,0,0,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,74.2688,1.372204,-0.195165,2087.257403,116.596247,10:00,5.25598,1.23195,5.10737,-44.42932,7.55319,-11.95375,2.84666,0.05192,68.33982,-6.726257,-2.309856,0.518919,,,,,,,,,,,,5.93429,3.82937,-1.20363,50,5.35061,0.82025,-107.81182,1.13982,7.00751,18.16851,-27.65214,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,17f790e0-43fe-11f0-a67e-c7b027504206,72.63639,,,5.92898,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,18:24.3,2025-06-07T20:18:24.3358208-04:00,2025-06-08T00:18:24.3358208Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,d5fc466e-7d26-46d4-8346-85c6bbddfc77,55.39317,-108.71688,9.08425,5.25952,2.51731,-13.82607,-1.23579,0.47117,3.50375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
42,6/7/2025,18:43.5,1,2,"Yesu, Trey",10927755,Right,NSH_N,"Elko, Michael",812439,Left,VAL_BLU,Undefined,5,Bottom,0,0,1,Fastball,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.00116,-0.7295,-0.9511,2154.218844,196.624284,12:30,5.62824,0.80828,5.61599,-26.58836,10.26949,2.75795,2.73157,0.15036,80.50873,-5.635731,-0.458436,0.436955,,,,,,,,,,,,-1.63099,5.71366,-0.72889,50,5.54877,1.98345,-126.47876,-2.52675,-2.67364,22.90035,-22.80783,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,233b7a20-43fe-11f0-a67e-c7b027504206,86.26166,,,6.49243,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,18:43.5,2025-06-07T20:18:43.4816512-04:00,2025-06-08T00:18:43.4816512Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,28d5679b-5afe-4bd3-ab9b-637cf061e139,54.88404,-127.36,11.45017,5.62911,-1.64907,-11.40391,-0.8072,2.08634,-1.33682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
43,6/7/2025,19:06.4,1,3,"Yesu, Trey",10927755,Right,NSH_N,"Elko, Michael",812439,Left,VAL_BLU,Undefined,5,Bottom,0,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.60077,-0.882829,-1.280125,2210.084511,203.651831,12:45,5.6633,0.87802,5.60561,-23.2882,13.98611,5.65807,2.89824,0.15434,79.96858,-5.207301,-0.269999,0.439416,64.05263,53.600808,-67.530345,5388.667453,,,,,36.64645,,,-3.19744,7.64599,-0.77228,50,5.5727,2.5768,-125.86405,-2.71157,-5.18235,23.06324,-19.78154,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,30f62fc0-43fe-11f0-a67e-c7b027504206,85.77841,47.29285,,6.63219,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,19:06.4,2025-06-07T20:19:06.3650304-04:00,2025-06-08T00:19:06.3650304Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,cffb2262-e95d-4156-9a4f-ecd1c519230f,54.89474,-126.75779,11.53162,5.66292,-1.94501,-9.89077,-0.87602,2.77762,-2.59118,145.44425,0.04523,21.30669,-16.14366,4.45684,-0.47033,-1.43293,2.39386,-1.87931,0.60174,5.20095,75.61529,-26.07256,3.06159,-0.82314,0.72317,-0.91174,0.69004,-0.21926,-1.36009,-51.51459,6.45041,-1.08592,0.28913,-0.39826,0.55405,-0.42566,0.13575,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
44,6/7/2025,19:26.1,1,4,"Yesu, Trey",10927755,Right,NSH_N,"Elko, Michael",812439,Left,VAL_BLU,Undefined,5,Bottom,0,0,2,Changeup,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.0921,-0.563046,0.84709,1558.692797,237.801268,2:00,6.10627,0.57603,5.2902,-32.15368,9.24178,12.61056,2.89803,2.42238,76.18485,-6.461731,3.085788,0.463071,,,,,,,,,,,,-6.04363,5.19603,-0.66254,50,6.03179,-2.32335,-120.58964,-2.31029,-8.89698,23.50735,-24.52483,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,3ca86b30-43fe-11f0-a67e-c7b027504206,81.39665,,,6.90724,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,19:26.1,2025-06-07T20:19:26.1294080-04:00,2025-06-08T00:19:26.1294080Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,39042145-4b0d-4ea7-89e9-de910ebc05e0,55.20792,-121.60062,11.75368,6.10847,-1.25555,-12.26241,-0.57085,-1.94072,-4.44849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
45,6/7/2025,20:19.7,2,1,"Yesu, Trey",10927755,Right,NSH_N,"Hunt, Wyatt",1000327424,Left,VAL_BLU,Undefined,5,Bottom,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.66281,0.224157,-0.25804,2228.071673,126.752593,10:15,5.29256,1.29611,5.17915,-38.69687,8.39284,-9.44851,2.27875,0.26593,71.92998,-6.824869,-1.932512,0.493895,,,,,,,,,,,,4.6502,4.55205,-1.26464,50,5.28398,0.88368,-112.84154,-0.86236,6.05815,18.5338,-26.24375,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,5c9b9660-43fe-11f0-a67e-c7b027504206,76.31676,,,5.73283,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,20:19.7,2025-06-07T20:20:19.7007872-04:00,2025-06-08T00:20:19.7007872Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,e7e9fa5c-ee26-4f00-b0cf-6c6863b3c83a,55.32078,-113.71209,9.2669,5.29554,0.37035,-13.12188,-1.29946,0.59912,3.02907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
46,6/7/2025,20:38.6,2,2,"Yesu, Trey",10927755,Right,NSH_N,"Hunt, Wyatt",1000327424,Left,VAL_BLU,Undefined,5,Bottom,0,0,1,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,86.5267,-1.238956,0.275799,2266.239486,199.576866,12:45,5.6651,0.91687,5.48031,-26.18171,11.35103,3.65343,2.32384,1.47938,79.97301,-6.062193,0.926971,0.440937,,,,,,,,,,,,-1.77287,6.37721,-0.9436,50,5.53862,-0.76167,-125.73012,-3.62889,-2.86652,23.08426,-21.86293,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,67dff4d0-43fe-11f0-a67e-c7b027504206,85.48261,,,6.5537,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,20:38.6,2025-06-07T20:20:38.6462720-04:00,2025-06-08T00:20:38.6462720Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,5bb2b503-7abc-4477-a8a4-516ed851eb4f,55.01916,-126.64829,11.54213,5.66567,-2.7593,-10.93147,-0.91558,-0.64765,-1.43326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
47,6/7/2025,20:59.0,2,3,"Yesu, Trey",10927755,Right,NSH_N,"Hunt, Wyatt",1000327424,Left,VAL_BLU,Undefined,5,Bottom,0,1,1,Fastball,Cutter,InPlay,Undefined,GroundBall,Out,1,0,,86.61221,-0.587916,-0.742902,2151.89568,203.956823,12:45,5.82117,0.61912,5.52277,-26.2482,11.0976,4.46162,3.08409,0.29632,80.05731,-5.431257,0.052717,0.439838,88.12674,-33.675169,21.992101,,,,,5.96373,5.96373,13.980742,0.043004,-2.45453,6.0802,-0.55762,50,5.75243,1.4464,-125.9119,-2.19838,-3.98276,22.99377,-22.30826,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,741c47d0-43fe-11f0-a67e-c7b027504206,85.69626,3.09068,,6.55491,,,,1.48596,3.09068,-0.29626,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,20:59.0,2025-06-07T20:20:58.9753856-04:00,2025-06-08T00:20:58.9753856Z,GroundBall,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,62f48eaf-aea4-4ada-8ece-dc075d15d175,54.97818,-126.81775,11.49689,5.82172,-1.31954,-11.15413,-0.61769,1.60331,-1.99138,,1.48403,100.01682,,,,,,,,3.09207,-71.8699,,,,,,,,-0.29704,40.39338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
48,6/7/2025,21:39.8,3,1,"Yesu, Trey",10927755,Right,NSH_N,"Kozar, Rees",1000124163,Right,VAL_BLU,Undefined,5,Bottom,1,0,0,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,77.53416,1.561362,-0.457796,2242.863949,108.454331,9:30,5.20688,1.18106,5.16108,-41.49396,5.61481,-13.05867,3.21909,-0.33807,71.99764,-5.980254,-2.76931,0.493995,88.40986,31.798529,-15.653586,,105.20742,66.30575,-32.1153,326.0288,321.33342,-19.895651,5.332501,6.43481,2.80335,-1.1278,50,5.32057,1.41224,-112.68863,1.6612,8.39395,17.70543,-28.51719,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,8c738320-43fe-11f0-a67e-c7b027504206,76.3013,88.7019,,5.53652,,,,0.30712,3.20925,0.37817,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,21:39.8,2025-06-07T20:21:39.8012416-04:00,2025-06-08T00:21:39.8012416Z,FlyBall,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,d5b2e3d6-e344-4c28-8980-92ff52643418,55.34079,-113.52466,8.85271,5.21034,3.00776,-14.2586,-1.18512,1.01589,4.19698,170.032117,0.31107,106.03937,-22.04917,4.825,-0.70788,0.04703,0.00259,-0.00052,2.00E-05,3.20703,68.36378,-14.27292,0.20396,0.07063,-0.05502,0.01947,-0.00302,0.00017,0.37738,-29.72135,3.34275,-0.52072,0.02931,0.01067,-0.00277,0.00024,-1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
49,6/7/2025,22:24.6,4,1,"Yesu, Trey",10927755,Right,NSH_N,"Bak, Tyler",10011588,Left,VAL_BLU,Undefined,5,Bottom,2,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.86074,0.083244,-0.942185,2120.658649,119.732927,10:00,5.13462,1.339,5.27756,-40.83191,5.61051,-7.66166,1.81015,-0.18447,72.57378,-7.33161,-2.302563,0.490488,,,,,,,,,,,,3.63051,3.17532,-1.24713,50,5.112,2.15962,-113.21012,-1.2113,4.78536,17.64016,-27.9887,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,a7168330-43fe-11f0-a67e-c7b027504206,76.84675,,,5.28696,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,22:24.6,2025-06-07T20:22:24.6436864-04:00,2025-06-08T00:22:24.6436864Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,e54054cf-1d34-4c1b-adf0-8da581a6312c,55.22376,-114.02117,8.82008,5.13811,0.07555,-13.99435,-1.34136,1.9396,2.39268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
50,6/7/2025,22:40.9,4,2,"Yesu, Trey",10927755,Right,NSH_N,"Bak, Tyler",10011588,Left,VAL_BLU,Undefined,5,Bottom,2,0,1,Fastball,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.59113,-0.236884,-1.485583,2179.39173,204.655708,12:45,5.609,0.84647,5.61907,-26.46883,10.76272,4.45882,3.18212,-0.1687,80.01705,-5.129697,-0.689474,0.439164,,,,,,,,,,,,-2.61728,5.8504,-0.72258,50,5.57173,3.07477,-125.85166,-1.4245,-4.24671,22.74751,-22.68146,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,b0be96c0-43fe-11f0-a67e-c7b027504206,85.82768,,,6.57408,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,22:40.9,2025-06-07T20:22:40.8920576-04:00,2025-06-08T00:22:40.8920576Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,29fc7942-f35a-4e98-b409-61fb0226585e,54.88031,-126.7307,11.37375,5.60984,-0.54802,-11.34073,-0.84457,3.23888,-2.12335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
51,6/7/2025,22:59.1,4,3,"Yesu, Trey",10927755,Right,NSH_N,"Bak, Tyler",10011588,Left,VAL_BLU,Undefined,5,Bottom,2,0,2,Slider,Curveball,InPlay,Undefined,GroundBall,Single,0,0,,76.76156,0.341659,0.452467,2216.037086,108.575665,9:30,5.06458,1.35616,5.13703,-43.42943,4.70819,-10.07839,1.7672,0.94238,71.37309,-7.529415,-1.333384,0.49936,92.00006,2.853038,-17.159006,1931.226112,,,,91.91607,73.34018,-22.143324,0.743323,5.15796,2.65232,-1.39036,50,5.06276,-0.48965,-111.58314,-0.80802,6.58768,17.62896,-28.78652,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,bbbd1290-43fe-11f0-a67e-c7b027504206,75.48149,2.54981,,5.38848,,,,-0.20481,1.61489,-0.95267,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,22:59.1,2025-06-07T20:22:59.1047168-04:00,2025-06-08T00:22:59.1047168Z,GroundBall,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,8f5f7f04-8e9c-4ff6-996c-512c8f9875c3,55.36464,-112.4275,8.81448,5.06845,0.57074,-14.39326,-1.35935,-0.80517,3.29384,107.618194,-0.15718,127.90572,-17.78407,,,,,,,1.61904,6.64372,-11.87588,,,,,,,-0.91044,-40.53393,-6.59463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
52,6/7/2025,23:43.6,5,1,"Yesu, Trey",10927755,Right,NSH_N,"O'Conor, Michael",1000072641,Right,VAL_BLU,Undefined,5,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,75.0206,2.419022,1.055495,2298.177954,104.252488,9:30,5.12497,1.28282,5.15342,-46.06766,4.59075,-12.37198,3.56497,1.24556,69.19632,-5.967343,-1.133777,0.512268,,,,,,,,,,,,6.41063,2.13914,-1.37159,50,5.31577,-1.52467,-108.88759,3.07153,7.76869,17.4415,-29.58174,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,d6294b30-43fe-11f0-a67e-c7b027504206,73.57953,,,5.82428,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,23:43.6,2025-06-07T20:23:43.6126720-04:00,2025-06-08T00:23:43.6126720Z,,v3,,,,"Kea, Jaydon ",1000069129,Right,NSH_N,717b9db4-3f1b-41c6-9bab-905774e5e41c,55.34694,-109.74071,8.72075,5.13014,4.51848,-14.79087,-1.28772,-1.90466,3.88434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
