PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
3,6/7/2025,34:50.2,1,3,"McNaught, Ray",1000145668,Right,NSH_N,"Carr, Cade",1000090767,Right,VAL_BLU,Undefined,6,Bottom,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.0552,-1.386982,-2.367044,2656.967212,196.424938,12:30,6.37456,0.70809,6.61544,-13.84044,17.76367,4.92311,3.94957,-1.05078,84.46387,-4.084882,-1.472455,0.404616,,,,,,,,,,,,-3.26126,10.02945,-0.54883,50,6.2739,5.37907,-135.09186,-3.59355,-5.9864,31.26948,-13.76387,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,636b23a0-4400-11f0-a67e-c7b027504206,93.15607,,,8.59133,,,,,,,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,34:50.2,2025-06-07T20:34:50.1805568-04:00,2025-06-08T00:34:50.1805568Z,,v3,,,,"Kea, Jaydon",1000069129,Right,NSH_N,f7a1f6ef-90b4-4950-a285-19fed888b2cb,53.88077,-135.98717,15.63474,6.37115,-3.19946,-6.88194,-0.7053,5.55048,-2.9932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,6/7/2025,36:01.7,2,2,"McNaught, Ray",1000145668,Right,NSH_N,"Burdette, Clay",812185,Right,VAL_BLU,Undefined,6,Bottom,1,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.78631,-2.9108,-0.506246,2615.056095,200.381132,12:45,6.22378,0.64429,6.62897,-17.643,14.01969,4.82544,2.08591,0.58287,84.78092,-6.276491,0.372555,0.404991,69.67814,45.799417,140.679724,5333.360914,,,,,28.85974,,,-2.69114,8.5415,-0.61182,50,6.01912,1.00091,-134.77185,-7.33821,-4.93112,30.31752,-16.52303,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,8e1f2560-4400-11f0-a67e-c7b027504206,93.06988,28.23867,,8.00539,,,,1.43431,1.9305,-0.43596,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,36:01.7,2025-06-07T20:36:01.6818688-04:00,2025-06-08T00:36:01.6818688Z,,v3,,,,"Kea, Jaydon",1000069129,Right,NSH_N,99e3d8ca-25c1-4f06-8277-8d5d8f798c69,53.87027,-135.63969,15.15876,6.22241,-6.86523,-8.26151,-0.6425,1.14206,-2.46556,,1.43961,-55.28361,2.14264,,,,,,,1.95512,72.51438,-30.23397,,,,,,,-0.42594,44.84194,-8.63429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
9,6/7/2025,37:33.7,3,2,"McNaught, Ray",1000145668,Right,NSH_N,"Lucarelli, Michael",824566,Left,VAL_BLU,Undefined,6,Bottom,2,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Double,1,0,,91.8022,-1.721057,-1.692871,2611.955583,202.869687,12:45,6.27644,0.72962,6.51797,-15.53548,17.04343,6.72555,3.40146,-0.2637,83.38701,-4.724176,-0.471858,0.410809,94.9019,29.704259,8.079411,2252.265423,109.25882,59.49318,12.74444,347.26188,345.90715,3.008683,5.034026,-4.03634,9.78095,-0.61441,50,6.14954,3.67178,-133.32725,-4.40533,-7.21011,30.70832,-14.70239,VAL_BLU,NSH_N,MackenzieStadium,NECBL,NECL,20250607-MackenzieStadium-1,c4fd78c0-4400-11f0-a67e-c7b027504206,91.75176,82.4987,,8.41519,,,,0.95653,3.42123,0.27814,2d2e025b-1060-41cf-b8a3-dd851e4412c3,6/8/2025,37:33.7,2025-06-07T20:37:33.6854528-04:00,2025-06-08T00:37:33.6854528Z,FlyBall,v3,,,,"Kea, Jaydon",1000069129,Right,NSH_N,40a0309c-9997-499f-83e1-ce213b74a88c,53.98067,-134.24096,15.35416,6.27411,-3.96787,-7.35119,-0.72685,3.88631,-3.60506,165.251774,0.95706,119.69161,-22.72705,5.33345,-1.19785,0.26419,-0.0489,0.00573,-0.00029,3.42228,68.94109,-16.57528,0.59774,0.24081,-0.17598,0.04984,-0.00664,0.00034,0.27856,16.98436,-6.48136,1.66459,-0.38881,0.08405,-0.01451,0.00159,-8.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
2,6/11/2025,15:50.9,1,2,"McNaught, Ray",1000145668,Right,NSH_N,"Sencaj, Brendan",10103630,Right,SAN_MAI,Undefined,6,Top,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.98983,-2.929471,-0.778127,2586.906113,188.425569,12:15,6.08784,0.46838,6.81699,-11.54434,19.20296,2.68984,2.45063,-0.01741,85.41766,-5.206509,-0.286827,0.399094,58.37525,15.140309,155.780103,3497.714558,,,,108.48457,62.85547,160.913242,1.458215,-1.64748,11.33603,-0.41906,50,5.89401,1.7456,-136.47877,-7.20981,-3.08497,32.05878,-10.94707,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,588248b0-46df-11f0-9fbc-bf0dcfcc4829,94.44511,9.70371,,8.57217,,,,,,,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,15:50.9,2025-06-11T12:15:50.9129728-04:00,2025-06-11T16:15:50.9129728Z,GroundBall,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,f0abd2a6-a6bb-4e40-ae91-84ebf5216e90,53.67851,-137.34013,16.02939,6.08377,-6.91568,-5.47354,-0.46708,1.82849,-1.54249,279.231057,-2.68379,-75.37524,4.62202,-0.22047,0.89486,-0.92924,0.42337,-0.0729,-0.00084,2.52992,22.36153,-18.25508,1.37521,-0.24257,0.25591,-0.23162,0.10048,-0.01716,0.04855,33.91009,-7.16331,0.86082,-1.22152,1.25124,-0.61647,0.13189,-0.00628,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,6/11/2025,17:33.9,2,2,"McNaught, Ray",1000145668,Right,NSH_N,"Kent, Zack",1000215889,Right,SAN_MAI,Undefined,6,Top,1,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.63041,-2.670101,-1.540981,2495.386678,204.643076,12:45,6.02861,0.60215,6.69774,-22.89958,8.96827,3.61669,1.67613,-0.50587,84.29211,-7.000976,-0.881378,0.406301,,,,,,,,,,,,-2.3811,5.88067,-0.50097,50,5.84195,3.47556,-134.47631,-6.95057,-4.3176,31.82234,-21.5107,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,96044940-46df-11f0-9fbc-bf0dcfcc4829,92.76978,,,8.3383,,,,,,,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,17:33.9,2025-06-11T12:17:33.9483648-04:00,2025-06-11T16:17:33.9483648Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,24d8c73e-6b72-4b0b-ae93-91e525f6f94c,53.79898,-135.37231,15.91117,6.02912,-6.34491,-10.75535,-0.60054,3.59713,-2.1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,6/11/2025,26:55.6,1,3,"McNaught, Ray",1000145668,Right,NSH_N,"Toomey, Jack",809057,Right,SAN_MAI,Undefined,7,Top,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.42371,-0.755766,-1.718069,2491.329227,202.569345,12:45,6.16091,0.82572,6.64893,-14.4178,17.86367,6.9337,4.26736,-0.16941,83.03366,-3.587327,-0.456384,0.408929,,,,,,,,,,,,-4.17173,9.95225,-0.71226,50,6.10361,3.73533,-134.13828,-2.09407,-7.46739,33.76609,-14.35945,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,e4ac4880-46e0-11f0-9fbc-bf0dcfcc4829,92.17353,,,9.39005,,,,,,,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,26:55.6,2025-06-11T12:26:55.5696640-04:00,2025-06-11T16:26:55.5696640Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,02675ff3-56ed-4689-8077-65dfce7e8dfa,53.84429,-135.10252,16.88305,6.15755,-1.68402,-7.17972,-0.82197,3.94857,-3.73369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,6/11/2025,28:08.5,1,6,"McNaught, Ray",1000145668,Right,NSH_N,"Toomey, Jack",809057,Right,SAN_MAI,Undefined,7,Top,0,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.34396,-2.966809,-2.118593,2545.64287,195.542623,12:30,6.15373,0.56991,6.82632,-14.4943,16.50784,4.31591,2.2354,-1.00379,85.41781,-5.7676,-1.330709,0.400744,88.2696,13.643107,58.05557,4463.244526,50.584,18.84411,97.6792,224.9332,143.46081,66.604109,2.336636,-2.8813,9.89296,-0.43516,50,5.95709,4.84801,-135.55656,-7.37867,-5.35695,29.85407,-13.78084,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,103a7da0-46e1-11f0-9fbc-bf0dcfcc4829,94.05613,19.03426,,7.92615,,,,-0.68694,2.0648,0.88541,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,28:08.5,2025-06-11T12:28:08.4677120-04:00,2025-06-11T16:28:08.4677120Z,LineDrive,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,0bcbdf74-5036-4538-bda7-4cc61b94cb07,53.67111,-136.36266,14.92703,6.1513,-7.00657,-6.89042,-0.56801,4.99265,-2.67847,,-0.68691,66.56343,-19.13473,4.582,-0.90361,0.1056,0.01416,-0.00819,0.00099,2.06474,30.54024,-13.92211,0.14646,-0.08008,0.16483,-0.09717,0.02546,-0.00252,0.88541,106.7567,-12.31771,2.67929,-0.52556,0.09969,-0.01681,0.00185,-8.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
15,6/11/2025,29:16.5,2,1,"McNaught, Ray",1000145668,Right,NSH_N,"Schaaf, Blake",821877,Left,SAN_MAI,Undefined,7,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.77835,-5.366193,-2.026831,2491.710121,192.29019,12:30,5.97663,0.70505,6.57179,-13.45658,18.62308,3.81449,-0.08091,-0.83564,84.51084,-7.961316,-1.333741,0.407649,,,,,,,,,,,,-2.65914,11.82697,-0.56748,50,5.60121,4.60763,-134.25826,-12.95407,-4.81121,31.43556,-10.7753,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,38c584e0-46e1-11f0-9fbc-bf0dcfcc4829,92.463,,,8.26751,,,,,,,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,29:16.5,2025-06-11T12:29:16.5250048-04:00,2025-06-11T16:29:16.5250048Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,a4bdf31b-4771-44ae-8fa3-d8903b17d150,53.92793,-135.17483,15.71778,5.97433,-12.63989,-5.38765,-0.70387,4.74791,-2.40561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
16,6/11/2025,29:40.8,2,2,"McNaught, Ray",1000145668,Right,NSH_N,"Schaaf, Blake",821877,Left,SAN_MAI,Undefined,7,Top,1,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.25214,-1.086133,-1.275221,2531.712794,189.683821,12:15,6.07332,0.68719,6.5835,-20.67391,11.34772,1.76126,3.3548,-0.33483,84.2089,-5.013617,-0.954916,0.40728,80.01127,14.353646,-128.568633,2954.631429,-79.39926,10.53617,-76.12986,147.21794,63.57953,-138.915133,1.668231,-1.29016,6.58977,-0.60054,50,5.99017,2.91477,-134.09751,-3.14579,-2.34167,29.87108,-20.21361,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,473ecf90-46e1-11f0-9fbc-bf0dcfcc4829,92.54676,13.37923,,8.04324,,,,-1.01943,3.24033,0.51073,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,29:40.8,2025-06-11T12:29:40.7605248-04:00,2025-06-11T16:29:40.7605248Z,LineDrive,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,cec241b0-7882-4f23-ba58-7364d95e660b,53.91332,-134.96641,14.93554,6.07312,-2.55781,-10.1068,-0.68632,2.98289,-1.17084,,-1.01942,-70.87805,0.92415,1.98664,-0.70824,0.21636,-0.04916,0.00822,-0.00074,3.24033,29.0917,-23.18137,3.77102,-0.8819,0.21457,-0.0421,0.00649,-0.00056,0.51073,-88.88714,22.89786,-3.69906,0.72845,-0.10761,0.01272,-0.00166,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
17,6/11/2025,30:08.6,2,3,"McNaught, Ray",1000145668,Right,NSH_N,"Schaaf, Blake",821877,Left,SAN_MAI,Undefined,7,Top,1,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.86392,-1.502208,-0.007422,2413.542045,196.105627,12:30,6.06421,0.73043,6.37717,-17.62214,14.84395,3.92815,3.21336,1.05094,83.16165,-4.901679,0.70434,0.410097,,,,,,,,,,,,-2.02248,8.58075,-0.73144,50,5.94766,-0.15376,-134.66184,-4.01707,-3.63083,35.33144,-16.76967,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,57b597f0-46e1-11f0-9fbc-bf0dcfcc4829,91.9111,,,9.70227,,,,,,,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,30:08.6,2025-06-11T12:30:08.5720064-04:00,2025-06-11T16:30:08.5720064Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,e9fb5cea-fc9b-42f7-be65-dfa9ec26e415,54.11483,-135.73716,17.66572,6.06215,-3.50668,-8.38483,-0.72844,-0.04325,-1.81541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,6/11/2025,31:00.6,2,5,"McNaught, Ray",1000145668,Right,NSH_N,"Schaaf, Blake",821877,Left,SAN_MAI,Undefined,7,Top,1,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.82218,-2.684528,-0.076913,2484.226911,188.203266,12:15,6.10508,0.47419,6.64221,-14.14662,17.08458,2.30272,2.46706,0.59568,84.8251,-5.438485,0.342424,0.402222,,,,,,,,,,,,-1.23362,10.16808,-0.46982,50,5.91783,0.08901,-136.17556,-6.72585,-2.28499,33.69437,-13.34033,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,76de9550-46e1-11f0-9fbc-bf0dcfcc4829,93.71054,,,8.99708,,,,,,,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,31:00.6,2025-06-11T12:31:00.6462976-04:00,2025-06-11T16:31:00.6462976Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,da7e4eeb-20c1-45ae-88e9-3eca5be895b5,53.85331,-137.12568,16.84719,6.10218,-6.34968,-6.67017,-0.47324,0.15344,-1.14249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,6/11/2025,32:09.4,3,1,"McNaught, Ray",1000145668,Right,NSH_N,"Kolben, Ryan",832077,Right,SAN_MAI,Undefined,7,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.7341,-3.043276,-1.566952,2450.829831,209.19444,1:00,6.04974,0.80592,6.53925,-19.57328,14.22143,7.23339,1.62377,-0.02881,81.6426,-6.792717,-0.25216,0.418404,,,,,,,,,,,,-4.34673,8.8704,-0.70034,50,5.83039,3.31388,-131.52431,-7.53044,-7.45321,33.38989,-16.96431,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,9fd074b0-46e1-11f0-9fbc-bf0dcfcc4829,90.08626,,,9.09149,,,,,,,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,32:09.4,2025-06-11T12:32:09.3814272-04:00,2025-06-11T16:32:09.3814272Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,09cf0e9b-bef6-4b46-b195-89d9b7b21ec8,53.9569,-132.52503,16.69495,6.04846,-7.022,-8.48216,-0.80301,3.53726,-3.7266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
22,6/11/2025,32:28.7,3,2,"McNaught, Ray",1000145668,Right,NSH_N,"Kolben, Ryan",832077,Right,SAN_MAI,Undefined,7,Top,1,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.63931,-2.47927,-1.312936,2524.315973,189.714521,12:15,6.07659,0.86046,6.77806,-17.82135,16.11997,2.51866,2.3259,-0.12857,80.49531,-5.960732,-0.853178,0.41931,80.80198,38.244468,60.051092,6110.174168,40.22789,61.94675,102.3799,246.27136,122.93532,76.286141,3.986045,-1.81831,9.84166,-0.77578,50,5.90817,2.90931,-131.32054,-6.10984,-3.06867,36.49663,-15.56484,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,ab53b0e0-46e1-11f0-9fbc-bf0dcfcc4829,89.89148,65.52421,,10.144,,,,0.36851,2.2374,0.27755,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,32:28.7,2025-06-11T12:32:28.6967296-04:00,2025-06-11T16:32:28.6967296Z,FlyBall,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,846d066f-c0cd-4622-8833-b1b823722fc1,53.71391,-132.34869,18.24832,6.07411,-5.67137,-7.78242,-0.85896,2.99575,-1.53433,,0.36389,46.63313,-19.82772,8.59586,-4.99846,2.65353,-0.90884,0.16476,-0.01184,2.22611,73.66519,-26.87451,6.23016,-3.84236,1.90031,-0.54969,0.08167,-0.00481,0.26729,80.91665,-7.12644,2.5447,-2.39494,1.33148,-0.38866,0.05493,-0.00292,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
25,6/11/2025,33:51.1,3,5,"McNaught, Ray",1000145668,Right,NSH_N,"Kolben, Ryan",832077,Right,SAN_MAI,Undefined,7,Top,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.56654,-3.965383,-1.738453,2450.271435,194.922251,12:30,6.15824,0.6048,6.68306,-15.3667,17.63233,4.36921,1.24325,-0.62167,82.52664,-6.948983,-0.94257,0.413449,,,,,,,,,,,,-2.88764,10.98741,-0.49034,50,5.88677,3.85508,-132.6376,-9.5637,-5.04768,33.33344,-12.96778,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,dc6f6840-46e1-11f0-9fbc-bf0dcfcc4829,91.16586,,,9.03991,,,,,,,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,33:51.1,2025-06-11T12:33:51.1335936-04:00,2025-06-11T16:33:51.1335936Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,daa78950-57b6-43ae-a0d0-d125db0b6996,53.81276,-133.59235,16.66672,6.15538,-9.19227,-6.48389,-0.60283,3.99966,-2.52384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
28,6/11/2025,35:10.2,4,2,"McNaught, Ray",1000145668,Right,NSH_N,"Jenkins, Luke",1000090931,Left,SAN_MAI,Undefined,7,Top,2,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.04627,-2.094416,-0.291691,2452.415478,191.689155,12:30,6.02482,0.85887,6.59586,-17.50091,15.7569,3.0124,2.64668,0.84266,82.2047,-5.47115,0.256468,0.415067,,,,,,,,,,,,-1.65961,9.28186,-0.83999,50,5.87424,0.54952,-132.13867,-5.28063,-2.89097,32.03419,-16.00525,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,0b84a140-46e2-11f0-9fbc-bf0dcfcc4829,90.81048,,,8.84157,,,,,,,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,35:10.2,2025-06-11T12:35:10.2467584-04:00,2025-06-11T16:35:10.2467584Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,07bc5b01-54dd-4a4c-ad9e-3da6ac55f6f5,53.8977,-133.08023,16.0171,6.02254,-4.8102,-8.00262,-0.85739,0.63449,-1.44548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
30,6/11/2025,36:31.1,4,4,"McNaught, Ray",1000145668,Right,NSH_N,"Jenkins, Luke",1000090931,Left,SAN_MAI,Undefined,7,Top,2,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.76188,-0.624907,1.151589,2514.686514,183.030628,12:00,5.92825,0.76292,6.59576,-19.34434,14.20946,0.68721,3.74356,1.87539,81.59035,-4.353948,1.27656,0.41691,,,,,,,,,,,,0.02488,8.01292,-0.84174,50,5.87736,-2.6763,-131.73141,-1.95181,0.04294,32.74223,-18.35057,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,3bae7e90-46e2-11f0-9fbc-bf0dcfcc4829,90.40908,,,9.17153,,,,,,,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,36:31.1,2025-06-11T12:36:31.0556672-04:00,2025-06-11T16:36:31.0556672Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,cf320ef6-89dc-418d-afa3-9cc29da39f5f,53.89698,-132.69648,16.37111,5.92692,-1.41094,-9.17529,-0.76284,-2.67756,0.02147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
31,6/11/2025,36:52.8,4,5,"McNaught, Ray",1000145668,Right,NSH_N,"Jenkins, Luke",1000090931,Left,SAN_MAI,Undefined,7,Top,2,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.86757,-2.098977,-1.87303,2498.666609,185.710739,12:15,5.98118,0.62044,6.62324,-22.14017,11.0291,0.99091,2.21224,-1.01273,82.68627,-6.298209,-1.692717,0.414514,,,,,,,,,,,,-1.09276,6.78103,-0.49385,50,5.82967,4.27666,-131.94523,-5.47425,-1.90912,30.4259,-20.32704,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,48c3a560-46e2-11f0-9fbc-bf0dcfcc4829,90.93161,,,8.1813,,,,,,,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,36:52.8,2025-06-11T12:36:52.8280576-04:00,2025-06-11T16:36:52.8280576Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,dc0e098f-45c5-4149-bcbb-81ee4a8b44a8,53.87387,-132.83552,15.21295,5.98115,-4.87947,-10.16352,-0.6198,4.33252,-0.95456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
32,6/11/2025,37:15.4,4,6,"McNaught, Ray",1000145668,Right,NSH_N,"Jenkins, Luke",1000090931,Left,SAN_MAI,Undefined,7,Top,2,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,1,,90.33016,-1.948976,-1.027777,2495.68826,200.449395,12:45,6.03729,0.74018,6.21224,-22.95379,11.21827,3.73996,2.32484,0.10323,81.93502,-6.276761,-0.351975,0.420733,96.01038,-12.499168,3.113776,,,,,9.99736,9.68973,2.386434,0.070294,-2.25366,6.77166,-0.66494,50,5.87976,2.19658,-131.08215,-5.17453,-3.87704,30.61807,-20.52453,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20250611-FraserField-1,563f5630-46e2-11f0-9fbc-bf0dcfcc4829,89.58749,2.14545,,8.39514,,,,0.32483,2.14545,-0.10943,7f056924-895b-455a-a18f-cc0cc36b8e27,6/11/2025,37:15.4,2025-06-11T12:37:15.4277888-04:00,2025-06-11T16:37:15.4277888Z,GroundBall,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,5e7f8009-53e0-4d04-8740-ba91e8d41c7c,54.28349,-132.07889,15.30904,6.03734,-4.50637,-10.26226,-0.7385,2.32279,-1.93852,180,0.32252,137.47837,,,,,,,,2.14596,-30.52119,,,,,,,,-0.10955,7.47871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
