PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
81,6/28/2025,40:39.6,4,4,"Hemmesch, Tyler",822389,Right,UPP_VAL,"Wilson, Ethan",1000303711,Right,NSH_N,Undefined,2,Bottom,2,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,78.24126,-0.724545,-1.810039,2659.152684,93.5326,9:00,5.40101,1.78619,5.9464,-43.11085,2.54398,-18.21765,1.13604,-1.41134,72.09635,-8.640519,-5.083554,0.486312,,,,,,,,,,,,8.89146,1.9152,-1.6317,50,5.31902,4.24574,-113.66224,-2.75651,11.58009,21.69721,-29.67972,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,892f8450-5468-11f0-be6f-e71f3cdb39a9,77.50675,,,6.14491,,,,,,,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,40:39.6,2025-06-28T17:40:39.6420000-04:00,2025-06-28T21:40:39.6420000Z,,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,d4f50ef6-a0af-4129-a8b4-f5218890ffa5,54.55349,-114.52816,10.84861,5.40539,-1.57201,-14.83986,-1.79192,3.78358,5.79004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.01841,,,1.130786,,,,3.08175,5.21107,2.32479,74.11744,2.63449,-50.66058,3.09099,66.70247,-3.45449,5.25761,15.53395,-15.86656,2.27393,-54.30774,6.70696,High,High,High,,,High,Medium,Medium
107,6/28/2025,53:34.0,1,4,"Hemmesch, Tyler",822389,Right,UPP_VAL,"Baker, Davis",835063,Left,NSH_N,Undefined,3,Bottom,0,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,87.71485,-2.483656,-3.13003,2196.942706,198.485245,12:30,5.10002,1.97274,6.45838,-22.15907,13.08666,4.0411,0.96717,-0.56854,81.29282,-6.640608,-2.398201,0.427292,,,,,,,,,,,,-2.92654,7.7963,-1.75328,50,4.9141,6.82311,-127.42628,-6.1719,-4.86297,23.57904,-19.21908,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,56c06000-546a-11f0-be6f-e71f3cdb39a9,88.21242,,,6.42203,,,,,,,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,53:34.0,2025-06-28T17:53:34.0147712-04:00,2025-06-28T21:53:34.0147712Z,,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,3446d13c-202c-4463-8359-ea85a870a827,54.04243,-128.17211,11.78952,5.09971,-5.56398,-9.60954,-1.97154,6.97694,-2.43149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
110,6/28/2025,54:40.9,2,3,"Hemmesch, Tyler",822389,Right,UPP_VAL,"Perazza, Michael",814111,Left,NSH_N,Undefined,3,Bottom,0,1,1,Fastball,Cutter,InPlay,Undefined,FlyBall,Triple,0,1,,87.60709,-1.489865,-2.815691,2175.169282,196.967597,12:30,5.2133,1.96443,6.3528,-22.446,12.89544,3.63858,1.96954,-0.32606,81.26729,-5.697681,-2.157934,0.427871,97.84112,25.727681,13.093464,2797.381144,106.85969,50.65775,26.09553,371.69496,369.32168,13.601764,5.003058,-2.58567,7.39874,-1.76188,50,5.09441,6.12813,-127.36662,-3.97698,-4.30515,22.82663,-19.85505,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,7e9efaa0-546a-11f0-be6f-e71f3cdb39a9,88.0929,74.98784,,6.3398,,,,0.9936,1.91988,0.34763,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,54:40.9,2025-06-28T17:54:40.9040384-04:00,2025-06-28T21:54:40.9040384Z,FlyBall,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,2d7b1756-302b-478f-871e-510b654ed917,54.14695,-128.10768,11.41332,5.21305,-3.3324,-9.92752,-1.9631,6.26789,-2.15257,187.272823,0.99513,125.88119,-24.72085,5.6884,-1.0795,0.17241,-0.02449,0.00275,-0.00015,1.9209,62.26797,-13.4603,-0.31415,0.40694,-0.18718,0.05072,-0.00697,0.00037,0.34805,29.27988,-3.88096,0.35677,0.01499,-0.01027,0.00066,0.00017,-2.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
113,6/28/2025,56:15.4,3,3,"Hemmesch, Tyler",822389,Right,UPP_VAL,"Kea, Jaydon",1000069129,Right,NSH_N,Undefined,3,Bottom,0,1,1,Slider,Slider,InPlay,Undefined,FlyBall,Sacrifice,1,1,,77.53246,1.007099,-1.482476,2574.122776,98.811428,9:15,5.33497,1.8938,5.9759,-43.07845,3.44024,-12.58343,2.67909,-0.52938,70.93757,-6.96321,-3.743392,0.490891,96.48984,24.967856,-14.057286,2661.600508,107.32269,50.00503,-24.11942,371.49715,367.93925,-12.144133,4.997218,6.04961,1.89819,-1.76953,50,5.39074,3.367,-112.59968,0.68314,7.72107,21.56873,-29.75137,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,b6ffcf50-546a-11f0-be6f-e71f3cdb39a9,76.7837,73.28613,,6.59489,,,,1.18718,2.65124,0.56416,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,56:15.4,2025-06-28T17:56:15.4175488-04:00,2025-06-28T21:56:15.4175488Z,FlyBall,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,aa4b5d65-76ff-43c9-8d84-35ba6de129e6,54.52254,-113.46267,10.78436,5.3396,1.87354,-14.87569,-1.89807,3.05807,3.86053,190.946543,1.18939,124.40349,-23.14309,4.93431,-0.77301,0.07201,-0.003,0.00024,-3.00E-05,2.65056,59.7515,-12.37726,-0.46525,0.27536,-0.0992,0.02838,-0.00431,0.00025,0.56334,-31.13859,8.6232,-2.44559,0.46693,-0.05075,0.00156,0.00018,-1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
117,6/28/2025,57:49.8,4,4,"Hemmesch, Tyler",822389,Right,UPP_VAL,"Gold, Jack",1000108729,Left,NSH_N,Undefined,3,Bottom,1,1,2,ChangeUp,Splitter,HitByPitch,Undefined,Undefined,Undefined,0,0,,82.74231,-3.807267,-4.965046,1151.872357,196.693977,12:30,5.27098,1.85941,6.46084,-23.31289,17.04343,4.71453,-0.18721,-2.31972,75.9432,-8.194654,-4.114587,0.457222,,,,,,,,,,,,-3.98788,10.47713,-1.51032,50,4.99037,10.24348,-119.68219,-8.60638,-5.76392,23.85387,-17.03088,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,ef509e70-546a-11f0-be6f-e71f3cdb39a9,82.43795,,,6.79911,,,,,,,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,57:49.8,2025-06-28T17:57:49.7528832-04:00,2025-06-28T21:57:49.7528832Z,,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,5454108c-3af0-4e54-bc15-f1cb03b7e265,54.04081,-120.48487,11.92693,5.27033,-8.0333,-8.51544,-1.85827,10.43743,-2.88196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
118,6/28/2025,59:21.4,5,1,"Hemmesch, Tyler",822389,Right,UPP_VAL,"Powers, Jackson",1000181678,Left,NSH_N,Undefined,3,Bottom,1,0,0,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,86.47554,-1.216075,-2.574658,2142.352784,236.131045,1:45,5.19741,2.02784,6.3135,-28.76352,7.45957,9.67501,1.67902,0.46096,80.47686,-6.557797,-0.824754,0.433176,59.74312,-63.733039,60.116898,,,,,1.9511,1.67912,6.536088,0.022044,-5.67205,4.46792,-1.84394,50,5.09436,5.2973,-125.79636,-3.56193,-9.23302,21.72928,-24.90112,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,25d4c3e0-546b-11f0-be6f-e71f3cdb39a9,87.0142,1.73827,,5.99868,,,,1.511,1.73827,-0.52171,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,59:21.4,2025-06-28T17:59:21.3891584-04:00,2025-06-28T21:59:21.3891584Z,GroundBall,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,277a40e9-4cbb-42f2-9e77-6aa70687d2a1,54.18701,-126.51753,10.86464,5.19886,-2.73549,-12.45056,-2.02483,5.60374,-4.61651,,1.51076,19.38901,,,,,,,,1.73926,-78.85421,,,,,,,,-0.52214,33.74154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
119,6/28/2025,00:02.8,6,1,"Hemmesch, Tyler",822389,Right,UPP_VAL,"Rickheim, Jack",831897,Right,NSH_N,Undefined,3,Bottom,2,0,0,Fastball,Changeup,InPlay,Undefined,LineDrive,Double,0,1,,86.1714,-1.569591,-2.837093,2108.960879,230.029586,1:45,5.27299,1.76993,6.37466,-28.28805,8.42256,8.76674,1.46944,-0.11188,79.60341,-6.845994,-1.250154,0.436081,90.43314,11.957174,-31.117931,2330.169447,89.6545,11.65166,-63.73377,179.92546,179.92546,-38.44657,1.682846,-5.35107,5.11855,-1.56929,50,5.14634,5.88469,-125.22826,-4.28594,-8.55663,23.63703,-23.98922,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,3e83bc20-546b-11f0-be6f-e71f3cdb39a9,86.43448,12.02845,,6.56799,,,,1.25546,1.45794,0.15787,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,00:02.8,2025-06-28T18:00:02.7911680-04:00,2025-06-28T22:00:02.7911680Z,LineDrive,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,8d0fe31a-c04c-4800-92d1-fe493b82db87,54.12534,-126.00452,11.81852,5.27416,-3.49811,-11.99461,-1.76717,6.1657,-4.27831,100.261414,1.25546,111.08587,-22.70502,4.95539,-1.08089,0.20152,-0.03615,0.00522,-0.00041,1.45794,27.4794,-18.89862,1.49121,-0.19577,0.02075,0.0005,-0.00025,1.00E-05,0.15787,-67.05873,-1.79816,2.12205,-0.79387,0.22817,-0.05344,0.00911,-0.0008,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
120,6/28/2025,00:44.6,7,1,"Hemmesch, Tyler",822389,Right,UPP_VAL,"Whitehill, Simmi",1000092129,Left,NSH_N,Undefined,3,Bottom,2,0,0,Slider,Slider,InPlay,Undefined,FlyBall,Single,0,1,,79.34822,0.298601,-0.962848,2581.186144,123.876955,10:15,5.26701,1.96926,5.97474,-35.49325,8.53158,-10.75272,2.5861,0.18054,73.0757,-6.282948,-2.895827,0.477552,59.60576,31.218773,-3.977475,1719.171691,109.30569,34.69877,-12.33813,178.88989,170.41191,-8.00606,3.118066,5.31508,4.6826,-1.88696,50,5.27075,2.32629,-115.36082,-0.46303,7.18319,20.88047,-25.84566,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,57703290-546b-11f0-be6f-e71f3cdb39a9,78.92853,35.46201,,6.27252,,,,2.50758,2.70912,-0.24789,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,00:44.6,2025-06-28T18:00:44.6144512-04:00,2025-06-28T22:00:44.6144512Z,LineDrive,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,8534fc60-146b-4a87-b6a0-7c70ecf87eae,54.52454,-116.17688,10.44024,5.26911,0.54708,-12.92283,-1.97239,2.04555,3.5916,158.600848,2.5073,74.59401,-10.22697,2.41241,-0.74352,0.32462,-0.11745,0.0238,-0.00194,2.70938,45.30107,-16.71561,0.75326,0.1119,-0.17723,0.07735,-0.0154,0.00117,-0.24794,-5.18365,-1.45143,0.33197,-0.11287,0.05541,-0.02106,0.00432,-0.00035,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
123,6/28/2025,04:22.8,8,3,"Mazza, Steven",,Right,UPP_VAL,"Parks, Samuel",1000228989,Left,NSH_N,Undefined,3,Bottom,2,1,1,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,89.88815,-2.328049,-2.380402,2040.080908,226.627668,1:30,5.79162,0.90724,5.96379,-17.97631,16.43741,16.26682,2.13196,0.05441,82.48424,-5.723281,0.541887,0.422219,82.64956,-6.960751,6.520896,,,,,14.56744,14.05832,5.88992,0.117686,-9.02296,9.40237,-0.72763,50,5.59678,4.74877,-130.48716,-5.85287,-15.60932,26.59243,-15.90839,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,d972ab10-546b-11f0-be6f-e71f3cdb39a9,89.27233,2.03894,,7.40391,,,,0.61022,2.03894,-0.04207,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,04:22.8,2025-06-28T18:04:22.7854336-04:00,2025-06-28T22:04:22.7854336Z,GroundBall,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,23ca440b-431e-4130-8cc4-c6f2244b269d,54.53529,-131.40817,13.29621,5.78995,-5.3019,-7.9542,-0.90147,5.28939,-7.80466,23.807831,0.61028,119.54146,-13.58525,,,,,,,2.03913,-14.71209,-22.23262,,,,,,,-0.04201,13.65848,-5.09612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
159,6/28/2025,24:04.8,1,4,"Mazza, Steven",,Right,UPP_VAL,"Wilson, Ethan",1000303711,Right,NSH_N,Undefined,4,Bottom,0,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.96239,-0.914003,-2.016652,2035.690398,96.425693,9:15,5.63205,0.88996,5.61657,-40.10002,1.89528,-5.39012,1.43677,-1.44207,75.52566,-8.239706,-2.979709,0.466414,,,,,,,,,,,,2.19319,1.56941,-0.71419,50,5.52798,4.40154,-119.003,-3.25766,3.14554,22.80328,-29.92312,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,9a1f8ca0-546e-11f0-be6f-e71f3cdb39a9,80.81325,,,6.43673,,,,,,,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,24:04.8,2025-06-28T18:24:04.7976960-04:00,2025-06-28T22:24:04.7976960Z,,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,9a479f2d-8fd7-4e32-ae29-0cb263855a2b,54.8826,-119.93495,11.40164,5.63613,-2.03473,-14.96156,-0.89145,4.27299,1.57277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
163,6/28/2025,25:32.9,2,4,"Mazza, Steven",,Right,UPP_VAL,"Baker, Davis",835063,Left,NSH_N,Undefined,4,Bottom,1,1,2,ChangeUp,Changeup,InPlay,Undefined,Popup,Out,1,0,,78.92422,1.00872,-2.593233,1880.615649,248.539851,2:15,5.64151,0.90106,5.87824,-36.73238,8.10032,17.06568,3.51833,-0.08679,72.31052,-5.805642,0.466546,0.481913,71.55769,52.382763,7.874859,,109.80807,93.54639,6.49457,179.71659,165.65411,4.96203,5.096245,-9.49733,4.26563,-0.70166,50,5.70169,4.56205,-114.59997,0.90262,-12.6428,20.98004,-26.49563,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,ce80d210-546e-11f0-be6f-e71f3cdb39a9,78.21414,94.53005,,6.61371,,,,2.00004,3.64944,0.10527,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,25:32.9,2025-06-28T18:25:32.8658432-04:00,2025-06-28T22:25:32.8658432Z,Popup,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,a9166ead-e108-481a-91ad-773533d1b83a,54.62112,-115.44287,10.49002,5.64405,1.96711,-13.24782,-0.89515,5.06999,-6.3214,163.635542,1.97979,63.83871,-17.22756,6.48475,-2.35346,0.60954,-0.08769,0.00585,-0.00011,3.64078,83.35207,-23.65657,3.92814,-1.90538,0.7624,-0.16877,0.01842,-0.00078,0.09785,8.89057,-6.6567,3.03138,-0.71298,-0.00353,0.04664,-0.0097,0.00062,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
167,6/28/2025,26:53.3,3,4,"Mazza, Steven",,Right,UPP_VAL,"Perazza, Michael",814111,Left,NSH_N,Undefined,4,Bottom,2,3,0,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,89.57154,-1.511003,-3.53795,2122.835536,223.49129,1:30,5.76052,0.81042,6.15616,-16.91686,17.63363,15.67505,2.95185,-1.15603,81.78276,-4.744003,-0.716962,0.423057,,,,,,,,,,,,-9.09626,9.87497,-0.5494,50,5.63679,7.39427,-129.94151,-3.90481,-15.5525,27.22658,-15.29015,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,fe6ce310-546e-11f0-be6f-e71f3cdb39a9,89.09549,,,7.78878,,,,,,,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,26:53.3,2025-06-28T18:26:53.2800512-04:00,2025-06-28T22:26:53.2800512Z,,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,a253a360-6a61-44d0-bd7c-8c370b8bec53,54.34212,-130.84815,13.61329,5.75834,-3.39565,-7.64508,-0.80425,7.91216,-7.77625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
170,6/28/2025,28:11.6,4,3,"Mazza, Steven",,Right,UPP_VAL,"Kea, Jaydon",1000069129,Right,NSH_N,Undefined,4,Bottom,2,0,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.42913,-1.453216,-3.470666,2193.815957,228.833284,1:45,5.81387,0.79109,5.97415,-16.9432,16.51048,17.62816,3.05201,-0.96125,83.2882,-4.67933,-0.30824,0.416287,,,,,,,,,,,,-9.99721,9.2052,-0.52583,50,5.68925,7.27603,-132.5817,-3.8723,-17.76291,28.81566,-15.81841,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,2cf656d0-546f-11f0-be6f-e71f3cdb39a9,90.54428,,,8.14093,,,,,,,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,28:11.6,2025-06-28T18:28:11.5920000-04:00,2025-06-28T22:28:11.5920000Z,,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,8d3cc713-8451-46b9-99bf-ea7b6feed561,54.52342,-133.56121,14.40783,5.81174,-3.33459,-7.9092,-0.78342,7.87983,-8.88146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.20176,,,1.270996,,,,-0.05553,5.26624,4.95036,78.23679,0.90813,-46.54564,-0.03929,66.05152,-3.53805,5.32009,16.10786,-15.50161,4.89041,-47.9337,5.96938,High,High,High,,,High,High,Medium
189,6/28/2025,41:19.9,1,4,"Mazza, Steven",,Right,UPP_VAL,"Rickheim, Jack",831897,Right,NSH_N,Undefined,5,Bottom,2,2,1,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,89.26459,-2.211115,-2.572806,2105.396632,227.357975,1:30,5.80088,0.68208,6.09592,-19.07123,15.60454,15.79253,2.16346,-0.38308,82.03872,-5.809676,0.270976,0.423823,61.62226,25.877595,24.451447,4114.194308,94.76889,26.49968,55.84601,170.6544,169.36096,34.115606,2.805467,-8.84327,8.96886,-0.49217,50,5.62029,5.18158,-129.61124,-5.578,-15.11679,25.84827,-16.84263,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,02fae4c0-5471-11f0-be6f-e71f3cdb39a9,88.93437,27.71428,,7.22588,,,,-0.04706,2.01635,0.37826,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,41:19.9,2025-06-28T18:41:19.9160000-04:00,2025-06-28T22:41:19.9160000Z,LineDrive,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,8712886f-42c5-4c55-a10c-e82bf2b4bdb5,54.40301,-130.48637,12.92414,5.79949,-5.00776,-8.42131,-0.67627,5.69338,-7.55839,220.364881,-0.04699,74.02055,-13.20897,2.60341,-0.39187,-0.01996,0.03913,-0.01178,0.00129,2.01629,39.44888,-16.13434,0.96115,-0.25773,0.12609,-0.05235,0.01298,-0.00133,0.37825,33.65921,-0.04521,0.13068,-0.06188,0.02798,-0.01017,0.00233,-0.00023,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
192,6/28/2025,44:39.4,2,3,"Goldberg, Thomas",,Left,UPP_VAL,"Whitehill, Simmi",1000092129,Left,NSH_N,Undefined,5,Bottom,2,0,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,74.75467,1.943801,-0.713719,2429.906853,309.704587,4:15,5.58752,-0.51875,4.76554,-61.3898,-9.00126,12.88009,2.31552,-0.12214,68.50463,-9.085389,1.554356,0.520942,,,,,,,,,,,,-6.53083,-4.48634,0.57828,50,5.72803,0.82912,-108.39827,1.47546,-7.72909,19.89297,-37.48353,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,79c2e9e0-5471-11f0-be6f-e71f3cdb39a9,72.35435,,,6.25004,,,,,,,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,44:39.4,2025-06-28T18:44:39.3810000-04:00,2025-06-28T22:44:39.3810000Z,,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,f11b797e-f925-4059-a60e-7bf4241d155c,55.73517,-109.44571,9.94649,5.59838,3.44911,-18.74177,0.52391,1.23609,-3.86454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.16802,3.028529,1.744691,1.283838,0.4865,2.16503,0.09658,-1.04369,6.06541,0.50653,78.07964,3.16165,-46.70038,-0.98071,67.86262,-4.97531,6.0999,14.68023,-13.27129,0.44518,-42.31293,4.43458,High,High,High,,,High,High,Medium
228,6/28/2025,03:45.0,1,4,"Goldberg, Thomas",,Left,UPP_VAL,"Parks, Samuel",1000228989,Left,NSH_N,Undefined,6,Bottom,0,2,1,Slider,Curveball,InPlay,Undefined,Popup,Out,1,0,,74.58275,2.303957,-0.521335,2394.138857,309.474515,4:15,5.48344,-0.58162,4.92593,-59.95342,-8.26351,11.82087,2.66657,-0.0894,69.08123,-8.474333,1.565159,0.517457,60.7668,49.82437,-23.417365,4538.2605,91.2214,60.56193,-61.4704,156.81008,154.74766,-36.11267,4.340699,-6.00114,-4.28036,0.62195,50,5.65725,0.52508,-108.31135,2.26357,-7.18202,17.59725,-37.29668,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,24aa85a0-5474-11f0-be6f-e71f3cdb39a9,72.84168,67.41652,,5.50152,,,,0.47777,2.59205,0.04594,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,03:45.0,2025-06-28T19:03:44.9920000-04:00,2025-06-28T23:03:44.9920000Z,Popup,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,1303c6ae-e0b5-4133-ae3e-1e63fed1324e,55.57652,-109.2136,8.79863,5.49217,4.17586,-18.64834,0.58559,0.89332,-3.59101,151.213005,0.48677,52.50939,-11.23982,0.40969,2.29462,-1.55981,0.48249,-0.07189,0.00417,2.58681,68.21646,-20.90815,2.47311,-0.86082,0.23143,-0.01542,-0.00443,0.00058,0.05167,-22.98787,-0.47592,-0.09078,0.66693,-0.39402,0.09991,-0.0115,0.00047,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
234,6/28/2025,05:44.9,2,6,"Goldberg, Thomas",,Left,UPP_VAL,"Wilson, Ethan",1000303711,Right,NSH_N,Undefined,6,Bottom,1,3,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,74.37207,1.954526,-0.983395,2584.599999,312.338134,4:30,5.47134,-0.59797,4.95799,-64.90881,-12.68351,15.65084,1.90983,-0.2229,68.67305,-9.704696,1.783895,0.52013,,,,,,,,,,,,-8.06028,-6.42894,0.67949,50,5.60632,1.24767,-107.98589,1.42186,-9.51936,18.76976,-39.76678,NSH_N,UPP_VAL,FraserField,NECBL,NECL,20250628-FraserField-1,6c33d0c0-5474-11f0-be6f-e71f3cdb39a9,72.46734,,,5.69901,,,,,,,8b60fc3c-12a6-451f-9215-922855e343c0,6/28/2025,05:44.9,2025-06-28T19:05:44.8990000-04:00,2025-06-28T23:05:44.8990000Z,,v3,,,,"MacDougall, Ryan",1000268563,Right,UPP_VAL,f8bad66a-412e-43ed-8700-a97342215f13,55.54557,-108.94553,9.38488,5.48165,3.45503,-19.88339,0.60326,1.73437,-4.75968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.74167,2.846222,1.899469,0.946753,2.68216,2.12306,0.26159,-0.50768,5.92487,6.53578,74.15619,5.40044,50.62285,-0.44559,85.81254,-7.4276,5.92824,9.95176,-11.10144,6.56703,50.1491,-3.82793,High,High,High,,,High,High,High
