PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
20,6/5/2025,58:45.2,5,6,"Eaton, Elliott",10108654,Right,NSH_N,"Tuupo, Chandler",1000136826,Left,KEE_SWA,Undefined,7,Bottom,2,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,88.51932,-2.222005,-3.888261,2456.605275,225.87066,1:30,5.77531,2.27468,6.05482,-22.8632,13.23304,12.27698,1.80743,-0.30699,79.88663,-6.538817,-1.683676,0.432417,73.15101,60.349545,-20.518686,,,,,,97.32919,,,-7.59237,7.91453,-1.9786,50,5.58998,8.20104,-128.09825,-5.68157,-12.4227,30.23372,-19.22423,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,65ecf0d0-4271-11f0-9daa-eb69249eb7d2,87.16694,110.9269,,8.63269,,,,2.40535,3.01772,0.01051,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,58:45.2,2025-06-05T20:58:45.2060672-04:00,2025-06-06T00:58:45.2060672Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,031ed020-65e0-4544-a624-fbb2bfede583,54.44397,-129.14285,15.11686,5.77481,-5.01736,-9.61211,-2.26937,8.63026,-6.21135,151.749648,2.40544,49.70249,-9.59499,2.21789,-0.1807,-0.10787,0.05499,-0.01165,0.00097,3.01769,93.24187,-24.13983,2.6713,-0.63451,0.16806,-0.04263,0.0067,-0.00038,0.01058,-18.60911,-1.75367,0.56665,0.06799,-0.12839,0.05197,-0.01011,0.0008,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
1,6/5/2025,00:20.0,1,1,"Castrichini, Joe",1000143939,Right,NSH_N,"O'Brien, Michael",,Left,KEE_SWA,Undefined,5,Bottom,0,0,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.02714,-1.634955,-2.87208,2384.027789,215.992858,1:15,5.50471,3.03637,5.94153,-16.62548,18.17155,12.31107,2.60029,1.3958,81.44172,-4.822355,-0.663772,0.424563,,,,,,,,,,,,-7.1517,10.15371,-2.814,50,5.36486,6.01077,-130.46887,-4.19662,-12.20667,29.95416,-14.84347,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,3c9a7480-4269-11f0-9daa-eb69249eb7d2,88.77935,,,8.58541,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,00:20.0,2025-06-05T20:00:20.0370000-04:00,2025-06-06T00:00:20.0370000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,75106ba0-34f7-40f2-83a8-6e7191dda79a,54.55618,-131.51076,14.97708,5.50185,-3.68032,-7.42174,-3.03046,6.43535,-6.10333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,6/5/2025,00:34.9,1,2,"Castrichini, Joe",1000143939,Right,NSH_N,"O'Brien, Michael",,Left,KEE_SWA,Undefined,5,Bottom,0,1,0,Sinker,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.09862,-0.723421,-2.48791,2503.567459,196.727432,12:30,5.51201,2.97853,5.58196,-28.92128,9.70142,2.50646,2.42562,0.86244,77.93475,-6.095272,-2.041067,0.447294,,,,,,,,,,,,-2.03291,5.54748,-2.76611,50,5.43123,5.30978,-124.72553,-2.56429,-3.16503,27.81708,-23.53729,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,457b6780-4269-11f0-9daa-eb69249eb7d2,84.26778,,,8.16388,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,00:34.9,2025-06-05T20:00:34.9060000-04:00,2025-06-06T00:00:34.9060000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,c62dbae8-ee83-4ca5-9747-7f8a6d56417b,54.9142,-125.81675,13.90854,5.51371,-1.64095,-11.76865,-2.97684,5.43394,-1.58251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,6/5/2025,00:55.2,1,3,"Castrichini, Joe",1000143939,Right,NSH_N,"O'Brien, Michael",,Left,KEE_SWA,Undefined,5,Bottom,0,1,1,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.9146,-1.278555,-2.642331,2219.605306,219.71569,1:15,5.55667,3.06615,6.11143,-20.78355,14.58682,11.10524,2.64101,1.54656,80.62654,-5.221667,-0.642991,0.428047,,,,,,,,,,,,-6.48803,8.26441,-2.86871,50,5.44755,5.48429,-128.95094,-3.49767,-10.83193,28.93584,-18.37641,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,5195daa0-4269-11f0-9daa-eb69249eb7d2,88.05682,,,8.28806,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,00:55.2,2025-06-05T20:00:55.2390000-04:00,2025-06-06T00:00:55.2390000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,3d728561-6cad-4e44-8293-881574c6f926,54.38623,-129.93146,14.46792,5.55552,-2.87497,-9.18821,-3.06077,5.85134,-5.41596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,6/5/2025,01:21.5,1,4,"Castrichini, Joe",1000143939,Right,NSH_N,"O'Brien, Michael",,Left,KEE_SWA,Undefined,5,Bottom,0,2,1,Sweeper,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.66078,-0.13447,-1.273019,2638.674286,107.896662,9:30,5.36931,3.15549,5.60608,-40.28038,6.1663,-13.85016,1.88705,0.81276,71.11424,-7.573322,-3.746014,0.490511,,,,,,,,,,,,6.55276,3.68528,-3.03757,50,5.33223,3.08079,-114.00126,-1.56027,8.46014,24.66035,-27.41608,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,61481a80-4269-11f0-9daa-eb69249eb7d2,76.84319,,,7.54653,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,01:21.5,2025-06-05T20:01:21.5100000-04:00,2025-06-06T00:01:21.5100000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,a0bdab65-029b-425d-b8e8-ee1f7502731a,54.89107,-115.05441,12.33017,5.37387,-0.38943,-13.70804,-3.16143,2.71949,4.23007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,6/5/2025,01:42.2,1,5,"Castrichini, Joe",1000143939,Right,NSH_N,"O'Brien, Michael",,Left,KEE_SWA,Undefined,5,Bottom,0,2,2,Sweeper,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,79.01571,0.097687,-0.91722,2706.187612,101.667558,9:30,5.26439,3.0474,5.57031,-41.50841,4.69099,-14.38284,1.89663,0.99196,71.23333,-7.564483,-3.484609,0.489204,,,,,,,,,,,,6.93937,2.84866,-2.95875,50,5.24602,2.40445,-114.50239,-1.15645,9.01152,25.44764,-28.47477,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,6db7d990-4269-11f0-9daa-eb69249eb7d2,77.04859,,,7.78238,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,01:42.2,2025-06-05T20:01:42.2300000-04:00,2025-06-06T00:01:42.2300000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,dce1e2f7-e2e7-4499-87f7-a34be5de2d37,54.9272,-115.59225,12.72382,5.26944,0.06305,-14.23739,-3.05346,2.01851,4.50576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4945,2.893307,1.753805,1.139502,-0.14865,1.68489,-0.89561,-2.45081,5.46363,-2.89805,67.93432,6.85223,-56.86374,-2.3951,67.18152,-4.79298,5.53204,18.71513,-15.4056,-2.93263,-51.00528,3.22627,High,High,High,,,High,High,High
6,6/5/2025,02:18.6,2,1,"Castrichini, Joe",1000143939,Right,NSH_N,"Cupp, Dylan",805797,Right,KEE_SWA,Undefined,5,Bottom,1,0,0,Sinker,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,89.76994,-0.872327,-4.051956,2235.759484,212.040629,1:00,5.58922,2.75598,6.28706,-17.28017,17.64064,10.21434,3.34319,-0.13338,80.41567,-4.219746,-2.212088,0.425318,86.54747,28.508829,24.471237,3531.420374,96.15976,50.81562,53.41514,306.72827,293.68652,36.912622,4.279828,-6.64536,9.81512,-2.4616,50,5.51638,8.7801,-129.9297,-2.43304,-11.13347,32.28394,-15.73008,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,83637ce0-4269-11f0-9daa-eb69249eb7d2,88.62182,60.31178,,9.35427,,,,0.67499,3.25307,0.30146,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,02:18.6,2025-06-05T20:02:18.5920000-04:00,2025-06-06T00:02:18.5920000Z,FlyBall,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,31b72328-f0a9-4f0f-8f56-b0048d7dec68,54.20976,-130.97154,16.14197,5.58671,-1.92542,-7.86504,-2.75073,9.13939,-5.56674,,0.67688,101.47788,-20.27319,4.37652,-0.67938,0.022,0.00943,-0.00082,-1.00E-05,3.252,60.60956,-17.91306,1.15465,-0.14769,0.00938,0.00972,-0.00277,0.00021,0.30175,46.19951,1.16837,-1.57757,0.60108,-0.15307,0.02563,-0.00219,6.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
7,6/5/2025,03:12.7,3,2,"Castrichini, Joe",1000143939,Right,NSH_N,"Tuupo, Chandler",1000136826,Left,KEE_SWA,Undefined,5,Bottom,2,1,0,Sinker,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.65371,-0.977898,-3.526214,2377.629746,210.297421,1:00,5.5012,2.78702,6.1692,-17.84706,17.71851,9.63296,3.10889,0.32861,80.24981,-4.402378,-1.793146,0.429226,56.50043,58.605546,-96.168891,5220.896969,,,,,61.39739,,,-6.06697,9.8265,-2.52449,50,5.41788,7.5276,-128.50506,-2.68547,-10.04838,28.99814,-15.89903,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,a39dea40-4269-11f0-9daa-eb69249eb7d2,87.81482,65.61033,,8.4039,,,,1.45472,3.11182,-0.3298,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,03:12.7,2025-06-05T20:03:12.6600000-04:00,2025-06-06T00:03:12.6600000Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,b85f534f-a631-44d6-b50a-1c958d5ebc58,54.32977,-129.47842,14.49907,5.49907,-2.1518,-7.94951,-2.78282,7.86489,-5.02419,,1.45473,-4.64092,-2.26374,-0.74811,0.67025,-0.77883,0.46223,-0.11457,0.00747,3.11183,70.73412,-20.77231,1.65115,0.11406,-0.69125,0.64534,-0.26877,0.04249,-0.3298,-42.91751,-0.02071,0.3076,-0.12344,0.08305,-0.02552,-0.00436,0.00273,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,
8,6/5/2025,03:38.3,3,3,"Castrichini, Joe",1000143939,Right,NSH_N,"Tuupo, Chandler",1000136826,Left,KEE_SWA,Undefined,5,Bottom,2,1,1,Cutter,Slider,InPlay,Undefined,FlyBall,Out,1,0,,85.05748,-0.117847,-2.715088,2563.536777,148.095554,11:00,5.51415,2.91449,5.74365,-30.36746,8.80095,-4.66398,2.87368,-0.00406,77.36999,-5.755471,-3.548208,0.450442,79.46694,35.840031,0.530613,4399.866526,109.84831,68.4786,-5.76727,274.80555,271.45251,-8.812095,4.826352,1.56599,4.89292,-2.6856,50,5.48584,6.03834,-123.33818,-1.2557,2.39186,26.46946,-24.70078,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,b2e58170-4269-11f0-9daa-eb69249eb7d2,83.67869,78.73206,,7.68749,,,,1.37557,2.89508,-0.00194,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,03:38.3,2025-06-05T20:03:38.2780000-04:00,2025-06-06T00:03:38.2780000Z,FlyBall,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,741db949-e643-4862-8f5a-208d63310206,54.7559,-124.35465,13.23473,5.51584,-0.30715,-12.35039,-2.91572,5.94649,1.19593,160.363998,1.37698,94.45145,-18.07751,4.18164,-0.79787,0.13766,-0.02301,0.00293,-0.00017,2.89531,68.23335,-16.70331,0.58663,0.13982,-0.11853,0.03646,-0.00525,0.00029,-0.00159,0.868,-4.58396,1.08497,-0.21028,0.0359,-0.00571,0.0007,-4.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
9,6/5/2025,26:50.6,1,2,"Castrichini, Joe",1000143939,Right,NSH_N,"Thompson, Zack",1000220619,Right,KEE_SWA,Undefined,6,Bottom,0,1,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.49747,-0.632581,-5.731287,2386.477542,229.383684,1:45,5.54941,2.95627,6.18144,-22.77131,13.89642,14.41749,3.06468,-1.15257,78.33754,-4.992001,-3.149189,0.435826,,,,,,,,,,,,-9.44489,7.82335,-2.52848,50,5.49008,12.17939,-127.57382,-2.07341,-15.08794,33.74183,-19.67646,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,f0a87b40-426c-11f0-9daa-eb69249eb7d2,86.48501,,,10.15993,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,26:50.6,2025-06-05T20:26:50.6083328-04:00,2025-06-06T00:26:50.6083328Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,cc0e9d22-d9c2-4783-b084-3fcb27a66287,54.3117,-128.70916,16.87092,5.5487,-1.41134,-9.83823,-2.94684,12.68707,-7.54397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,6/5/2025,27:14.2,1,3,"Castrichini, Joe",1000143939,Right,NSH_N,"Thompson, Zack",1000220619,Right,KEE_SWA,Undefined,6,Bottom,0,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.04259,-1.535927,-5.120221,2619.554597,157.631551,11:15,5.52338,2.95252,5.84142,-29.95876,10.47611,-3.72599,1.59328,-2.12936,76.26969,-7.091572,-5.783458,0.457667,,,,,,,,,,,,0.27244,6.27237,-2.53224,50,5.38043,11.02925,-121.39345,-4.2192,0.40125,26.63225,-22.93544,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,feb26250-426c-11f0-9daa-eb69249eb7d2,82.35782,,,7.77291,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,27:14.2,2025-06-05T20:27:14.1813248-04:00,2025-06-06T00:27:14.1813248Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,6fce140c-5823-4594-919a-b38933d88720,54.65523,-122.41049,13.31613,5.52483,-3.34334,-11.46772,-2.95313,11.01392,0.20063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
11,6/5/2025,27:37.9,1,4,"Castrichini, Joe",1000143939,Right,NSH_N,"Thompson, Zack",1000220619,Right,KEE_SWA,Undefined,6,Bottom,0,2,1,Cutter,Slider,InPlay,Undefined,FlyBall,HomeRun,0,1,,84.43247,-0.731562,-3.024886,2585.684823,137.859236,10:30,5.53213,2.91559,5.73359,-32.17506,7.65575,-5.71303,2.16861,-0.3801,76.87584,-6.682167,-4.044959,0.454236,91.54327,37.055008,-7.402798,3292.826887,109.25132,76.90411,-12.80749,334.49689,330.75222,-6.137842,5.495475,1.99421,4.51044,-2.65969,50,5.45142,6.6982,-122.37358,-2.63116,2.99579,26.25338,-25.39826,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,0cee07c0-426d-11f0-9daa-eb69249eb7d2,82.97994,103.37568,,7.55663,,,,1.12345,2.119,0.39669,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,27:37.9,2025-06-05T20:27:37.8774528-04:00,2025-06-06T00:27:37.8774528Z,FlyBall,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,4d8d5b1f-818d-4895-a49b-7ece53f13faf,54.76562,-123.39174,13.12669,5.53436,-1.64617,-12.69913,-2.91721,6.58202,1.4979,183.089736,1.12786,106.1756,-21.06791,4.88004,-0.83197,0.0997,-0.00896,0.00074,-4.00E-05,2.11803,80.91535,-18.16472,0.93286,0.01261,-0.06549,0.02085,-0.00283,0.00014,0.39603,-13.79319,3.49585,-0.86799,0.1603,-0.02109,0.0019,-0.00012,1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
12,6/5/2025,28:53.0,2,2,"Castrichini, Joe",1000143939,Right,NSH_N,"Romano, Nick",804507,Left,KEE_SWA,Undefined,6,Bottom,0,1,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.87862,0.451155,-3.583177,2354.991841,221.797858,1:30,5.51023,2.94606,6.12935,-20.12261,15.47442,12.69611,4.2512,0.6876,79.97576,-3.396261,-1.300943,0.429416,,,,,,,,,,,,-7.62575,8.19166,-2.67798,50,5.53431,7.5228,-128.74565,0.43942,-12.62619,30.10325,-18.61087,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,399a5710-426d-11f0-9daa-eb69249eb7d2,87.77605,,,8.90286,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,28:53.0,2025-06-05T20:28:52.9957888-04:00,2025-06-06T00:28:52.9957888Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,908eb847-1072-4ce8-bb8d-d2c0c943c943,54.36731,-129.7628,15.05162,5.50884,1.06825,-9.30543,-2.93937,7.94942,-6.31309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,6/5/2025,29:12.9,2,3,"Castrichini, Joe",1000143939,Right,NSH_N,"Romano, Nick",804507,Left,KEE_SWA,Undefined,6,Bottom,0,2,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.19283,-0.625726,-3.77766,2337.11547,231.711453,1:45,5.58432,2.90019,6.16331,-22.87702,13.18827,15.07792,3.09859,0.66193,79.60605,-4.964408,-1.064761,0.432231,,,,,,,,,,,,-8.93867,7.38311,-2.62063,50,5.52512,7.81326,-127.77258,-2.08148,-14.59389,29.3729,-20.11992,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,4587edd0-426d-11f0-9daa-eb69249eb7d2,87.20433,,,8.58678,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,29:12.8,2025-06-05T20:29:12.8514560-04:00,2025-06-06T00:29:12.8514560Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,c24d85f2-f437-4e45-96a0-f8b95fe68220,54.33482,-128.76523,14.68645,5.58398,-1.40153,-10.05996,-2.89301,8.30646,-7.29694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
14,6/5/2025,29:34.1,2,4,"Castrichini, Joe",1000143939,Right,NSH_N,"Romano, Nick",804507,Left,KEE_SWA,Undefined,6,Bottom,0,2,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.78106,0.53372,-2.213484,2605.957742,152.510347,11:00,5.5209,2.95578,5.62408,-30.73821,9.38434,-4.25067,3.45782,0.53495,76.87061,-5.148976,-2.971463,0.455896,,,,,,,,,,,,1.55197,4.9939,-2.76425,50,5.54677,4.87565,-121.6099,0.1079,2.3312,23.17146,-24.67282,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,52217c00-426d-11f0-9daa-eb69249eb7d2,82.67775,,,6.91044,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,29:34.1,2025-06-05T20:29:34.1327872-04:00,2025-06-06T00:29:34.1327872Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,46078221-ac4e-4df0-8f46-a3ca7388b3cd,54.87503,-122.53526,11.58573,5.52279,1.09322,-12.33641,-2.9571,4.78256,1.1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,6/5/2025,29:54.3,2,5,"Castrichini, Joe",1000143939,Right,NSH_N,"Romano, Nick",804507,Left,KEE_SWA,Undefined,6,Bottom,0,2,2,Cutter,Slider,InPlay,Undefined,FlyBall,Out,1,0,,83.68479,-0.081461,-2.111166,2594.112342,123.60577,10:00,5.58801,2.95429,5.67567,-34.39714,5.68886,-6.75918,2.64559,0.42194,77.04872,-6.4064,-3.31838,0.455688,84.21557,29.416075,1.278747,3018.59998,109.979,54.47382,-2.14099,325.21678,318.58246,-4.325089,4.671387,2.8937,3.25166,-2.77171,50,5.55932,4.74845,-121.54586,-1.33025,4.34211,23.14005,-27.29478,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,5e358680-426d-11f0-9daa-eb69249eb7d2,82.7154,68.14474,,6.63607,,,,1.54146,2.71619,-0.42112,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,29:54.3,2025-06-05T20:29:54.3000064-04:00,2025-06-06T00:29:54.3000064Z,FlyBall,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,494e4e1a-d61b-4de0-85ee-a340a37dfc9a,54.82589,-122.46118,11.57003,5.59058,-0.25059,-13.64739,-2.95614,4.5767,2.17106,159.75116,1.54388,107.51251,-17.38122,3.46592,-0.37635,-0.04227,0.02199,-0.00277,0.00011,2.71453,60.69234,-15.01608,0.52051,-0.03867,-0.02705,0.01936,-0.00408,0.00028,-0.42064,2.39255,-4.4527,1.29955,-0.25973,0.0328,-0.00236,0.00014,-1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
16,6/5/2025,30:36.7,3,1,"Castrichini, Joe",1000143939,Right,NSH_N,"Schuyler, T.J.",814104,Right,KEE_SWA,Undefined,6,Bottom,1,0,0,Sweeper,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.08839,0.512224,-2.048431,2765.610496,92.251223,9:00,5.31174,3.03827,5.56355,-44.89991,2.45276,-18.40036,2.04893,-0.40963,70.55569,-7.744593,-5.326641,0.495272,,,,,,,,,,,,8.57926,1.5835,-2.84914,50,5.32688,4.76691,-113.12077,-0.4483,10.87287,24.85357,-30.16719,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,7773ed80-426d-11f0-9daa-eb69249eb7d2,76.10453,,,7.53271,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,30:36.7,2025-06-05T20:30:36.7393280-04:00,2025-06-06T00:30:36.7393280Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,26b80ff5-0cc0-417e-a164-1ecb10c18299,54.93495,-114.19988,12.42679,5.31791,0.86152,-15.08359,-3.04586,4.29483,5.43643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
17,6/5/2025,30:54.3,3,2,"Castrichini, Joe",1000143939,Right,NSH_N,"Schuyler, T.J.",814104,Right,KEE_SWA,Undefined,6,Bottom,1,0,1,Sweeper,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.13026,-1.385758,-2.42552,2692.989105,105.328171,9:30,5.3137,3.06179,5.61421,-41.13305,5.81764,-15.25206,0.59114,-0.47443,71.23528,-8.92348,-5.146953,0.493165,,,,,,,,,,,,7.01989,3.8363,-2.8442,50,5.16876,5.36798,-113.22033,-4.04083,8.96976,23.68449,-27.27217,KEE_SWA,NSH_N,Keene,NECBL,NECL,20250605-Keene-1,8208d210-426d-11f0-9daa-eb69249eb7d2,76.42965,,,6.89498,,,,,,,82e0a6d3-bf4e-42ff-b062-da2b3a60cc15,6/6/2025,30:54.3,2025-06-05T20:30:54.2899200-04:00,2025-06-06T00:30:54.2899200Z,,v3,,,,"Sengenberger, Aidan",10034113,Right,NSH_N,5f9dda4e-75a3-4721-8296-8d3cadda8c2a,54.88613,-114.23788,11.84224,5.3172,-2.86914,-13.63609,-3.06655,4.98261,4.48488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
